cui,Disease Name,cui,Disease Name,MeSH Disease Class,UMLS Semantic Type,cui,Disease Name,gene,Symbol,gene,Symbol,Uniprot,Gene Name,Pathway,Panther Protein Class,gene,Symbol,Score,Score,Disease,# Of PMIDs,Gene,Disease,Gene,# Of PMIDs,Disease,# Of PMIDs,# Of PMIDs,Gene
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3949,LDLR,3949,LDLR,P01130,low density lipoprotein receptor,Signal Transduction; Metabolism,extracellular matrix protein; receptor,3949,LDLR,0.00113401828,0.00113401828,umls:C0011847,4,3949,umls:C0011847,3949,4,umls:C0011847,4,4,3949
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3953,LEPR,3953,LEPR,P48357,leptin receptor,Signal Transduction,defense/immunity protein; receptor; signaling molecule,3953,LEPR,0.00113401828,0.00113401828,umls:C0011847,4,3953,umls:C0011847,3953,4,umls:C0011847,4,4,3953
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4221,MEN1,4221,MEN1,O00255,multiple endocrine neoplasia I,Gene Expression; Signal Transduction,null,4221,MEN1,0.00113401828,0.00113401828,umls:C0011847,4,4221,umls:C0011847,4221,4,umls:C0011847,4,4,4221
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4547,MTTP,4547,MTTP,P55157,microsomal triglyceride transfer protein,Metabolism,transfer/carrier protein; transporter,4547,MTTP,0.00113401828,0.00113401828,umls:C0011847,4,4547,umls:C0011847,4547,4,umls:C0011847,4,4,4547
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4609,MYC,4609,MYC,P01106,v-myc avian myelocytomatosis viral oncogene homolog,Gene Expression; Cell Cycle; Signal Transduction,nucleic acid binding; transcription factor,4609,MYC,0.00113401828,0.00113401828,umls:C0011847,4,4609,umls:C0011847,4609,4,umls:C0011847,4,4,4609
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4843,NOS2,4843,NOS2,P35228,"nitric oxide synthase 2, inducible",Hemostasis,calcium-binding protein; oxidoreductase,4843,NOS2,0.00113401828,0.00113401828,umls:C0011847,4,4843,umls:C0011847,4843,4,umls:C0011847,4,4,4843
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4973,OLR1,4973,OLR1,P78380,oxidized low density lipoprotein (lectin-like) receptor 1,Hemostasis,defense/immunity protein; receptor; signaling molecule,4973,OLR1,0.00113401828,0.00113401828,umls:C0011847,4,4973,umls:C0011847,4973,4,umls:C0011847,4,4,4973
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5290,PIK3CA,5290,PIK3CA,P42336,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha",Hemostasis; Immune System; Cell-Cell communication; Metabolism; Signal Transduction,kinase; transferase,5290,PIK3CA,0.00113401828,0.00113401828,umls:C0011847,4,5290,umls:C0011847,5290,4,umls:C0011847,4,4,5290
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5291,PIK3CB,5291,PIK3CB,P42338,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta",Hemostasis; Immune System; Cell-Cell communication; Metabolism; Signal Transduction,kinase; transferase,5291,PIK3CB,0.00113401828,0.00113401828,umls:C0011847,4,5291,umls:C0011847,5291,4,umls:C0011847,4,4,5291
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5293,PIK3CD,5293,PIK3CD,O00329,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta",Hemostasis; Immune System; Metabolism; Signal Transduction,kinase; transferase,5293,PIK3CD,0.00113401828,0.00113401828,umls:C0011847,4,5293,umls:C0011847,5293,4,umls:C0011847,4,4,5293
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5294,PIK3CG,5294,PIK3CG,P48736,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit gamma",Hemostasis; Signal Transduction; Metabolism,kinase; transferase,5294,PIK3CG,0.00113401828,0.00113401828,umls:C0011847,4,5294,umls:C0011847,5294,4,umls:C0011847,4,4,5294
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5433,POLR2D,5433,POLR2D,O15514,polymerase (RNA) II (DNA directed) polypeptide D,Developmental Biology; DNA Repair; Gene Expression,transcription factor,5433,POLR2D,0.00113401828,0.00113401828,umls:C0011847,4,5433,umls:C0011847,5433,4,umls:C0011847,4,4,5433
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5443,POMC,5443,POMC,P01189,proopiomelanocortin,Metabolism of proteins; Signal Transduction; Metabolism,signaling molecule,5443,POMC,0.00113401828,0.00113401828,umls:C0011847,4,5443,umls:C0011847,5443,4,umls:C0011847,4,4,5443
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5598,MAPK7,5598,MAPK7,Q13164,mitogen-activated protein kinase 7,Immune System; Cellular responses to stress; Signal Transduction,kinase; transferase,5598,MAPK7,0.00113401828,0.00113401828,umls:C0011847,4,5598,umls:C0011847,5598,4,umls:C0011847,4,4,5598
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5715,PSMD9,5715,PSMD9,O00233,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 9",Immune System; Gene Expression; Signal Transduction; Cell Cycle; Metabolism; Programmed Cell Death; DNA Replication,enzyme modulator,5715,PSMD9,0.00113401828,0.00113401828,umls:C0011847,4,5715,umls:C0011847,5715,4,umls:C0011847,4,4,5715
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,6352,CCL5,6352,CCL5,P13501,chemokine (C-C motif) ligand 5,Signal Transduction,signaling molecule,6352,CCL5,0.00113401828,0.00113401828,umls:C0011847,4,6352,umls:C0011847,6352,4,umls:C0011847,4,4,6352
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,6462,SHBG,6462,SHBG,P04278,sex hormone-binding globulin,null,lyase,6462,SHBG,0.00113401828,0.00113401828,umls:C0011847,4,6462,umls:C0011847,6462,4,umls:C0011847,4,4,6462
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,6690,SPINK1,6690,SPINK1,P00995,"serine peptidase inhibitor, Kazal type 1",null,enzyme modulator,6690,SPINK1,0.00113401828,0.00113401828,umls:C0011847,4,6690,umls:C0011847,6690,4,umls:C0011847,4,4,6690
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8462,KLF11,8462,KLF11,O14901,Kruppel-like factor 11,null,nucleic acid binding; transcription factor,8462,KLF11,0.00113401828,0.00113401828,umls:C0011847,4,8462,umls:C0011847,8462,4,umls:C0011847,4,4,8462
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8682,PEA15,8682,PEA15,Q15121,phosphoprotein enriched in astrocytes 15,null,null,8682,PEA15,0.00113401828,0.00113401828,umls:C0011847,4,8682,umls:C0011847,8682,4,umls:C0011847,4,4,8682
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9575,CLOCK,9575,CLOCK,O15516,clock circadian regulator,Chromatin organization; Circadian Clock; Metabolism,transcription factor,9575,CLOCK,0.00113401828,0.00113401828,umls:C0011847,4,9575,umls:C0011847,9575,4,umls:C0011847,4,4,9575
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9722,NOS1AP,9722,NOS1AP,O75052,nitric oxide synthase 1 (neuronal) adaptor protein,null,signaling molecule,9722,NOS1AP,0.00113401828,0.00113401828,umls:C0011847,4,9722,umls:C0011847,9722,4,umls:C0011847,4,4,9722
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9771,RAPGEF5,9771,RAPGEF5,Q92565,Rap guanine nucleotide exchange factor (GEF) 5,null,enzyme modulator,9771,RAPGEF5,0.00113401828,0.00113401828,umls:C0011847,4,9771,umls:C0011847,9771,4,umls:C0011847,4,4,9771
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,10928,RALBP1,10928,RALBP1,Q15311,ralA binding protein 1,Signal Transduction,enzyme modulator,10928,RALBP1,0.00113401828,0.00113401828,umls:C0011847,4,10928,umls:C0011847,10928,4,umls:C0011847,4,4,10928
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,50674,NEUROG3,50674,NEUROG3,Q9Y4Z2,neurogenin 3,Developmental Biology,nucleic acid binding; transcription factor,50674,NEUROG3,0.00113401828,0.00113401828,umls:C0011847,4,50674,umls:C0011847,50674,4,umls:C0011847,4,4,50674
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,51738,GHRL,51738,GHRL,Q9UBU3,ghrelin/obestatin prepropeptide,Metabolism of proteins; Signal Transduction,signaling molecule,51738,GHRL,0.00113401828,0.00113401828,umls:C0011847,4,51738,umls:C0011847,51738,4,umls:C0011847,4,4,51738
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,59272,ACE2,59272,ACE2,Q9BYF1,angiotensin I converting enzyme 2,Metabolism of proteins,null,59272,ACE2,0.00113401828,0.00113401828,umls:C0011847,4,59272,umls:C0011847,59272,4,umls:C0011847,4,4,59272
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,114815,SORCS1,114815,SORCS1,Q8WY21,sortilin-related VPS10 domain containing receptor 1,null,receptor; transfer/carrier protein; transporter,114815,SORCS1,0.00113401828,0.00113401828,umls:C0011847,4,114815,umls:C0011847,114815,4,umls:C0011847,4,4,114815
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,100509457,LOC100509457,100509457,LOC100509457,P01909,"HLA class II histocompatibility antigen, DQ alpha 1 chain-like",Immune System,defense/immunity protein,100509457,LOC100509457,0.00113401828,0.00113401828,umls:C0011847,4,100509457,umls:C0011847,100509457,4,umls:C0011847,4,4,100509457
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,28,ABO,28,ABO,P16442,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",null,transferase,28,ABO,8.51E-04,8.51E-04,umls:C0011847,3,28,umls:C0011847,28,3,umls:C0011847,3,3,28
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,134,ADORA1,134,ADORA1,P30542,adenosine A1 receptor,null,receptor,134,ADORA1,8.51E-04,8.51E-04,umls:C0011847,3,134,umls:C0011847,134,3,umls:C0011847,3,3,134
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,338,APOB,338,APOB,P04114,apolipoprotein B,null,null,338,APOB,8.51E-04,8.51E-04,umls:C0011847,3,338,umls:C0011847,338,3,umls:C0011847,3,3,338
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,472,ATM,472,ATM,Q13315,ATM serine/threonine kinase,null,kinase; nucleic acid binding; transferase,472,ATM,8.51E-04,8.51E-04,umls:C0011847,3,472,umls:C0011847,472,3,umls:C0011847,3,3,472
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,847,CAT,847,CAT,P04040,catalase,null,oxidoreductase,847,CAT,8.51E-04,8.51E-04,umls:C0011847,3,847,umls:C0011847,847,3,umls:C0011847,3,3,847
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,886,CCKAR,886,CCKAR,P32238,cholecystokinin A receptor,null,receptor,886,CCKAR,8.51E-04,8.51E-04,umls:C0011847,3,886,umls:C0011847,886,3,umls:C0011847,3,3,886
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,952,CD38,952,CD38,P28907,CD38 molecule,null,hydrolase; lyase,952,CD38,8.51E-04,8.51E-04,umls:C0011847,3,952,umls:C0011847,952,3,umls:C0011847,3,3,952
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,959,CD40LG,959,CD40LG,P29965,CD40 ligand,null,signaling molecule,959,CD40LG,8.51E-04,8.51E-04,umls:C0011847,3,959,umls:C0011847,959,3,umls:C0011847,3,3,959
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,1030,CDKN2B,1030,CDKN2B,P42772,"cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)",null,enzyme modulator,1030,CDKN2B,8.51E-04,8.51E-04,umls:C0011847,3,1030,umls:C0011847,1030,3,umls:C0011847,3,3,1030
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,1363,CPE,1363,CPE,P16870,carboxypeptidase E,Metabolism of proteins,hydrolase; protease,1363,CPE,8.51E-04,8.51E-04,umls:C0011847,3,1363,umls:C0011847,1363,3,umls:C0011847,3,3,1363
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,1432,MAPK14,1432,MAPK14,Q16539,mitogen-activated protein kinase 14,null,kinase; transferase,1432,MAPK14,8.51E-04,8.51E-04,umls:C0011847,3,1432,umls:C0011847,1432,3,umls:C0011847,3,3,1432
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,1535,CYBA,1535,CYBA,P13498,"cytochrome b-245, alpha polypeptide",Signal Transduction; Immune System,null,1535,CYBA,8.51E-04,8.51E-04,umls:C0011847,3,1535,umls:C0011847,1535,3,umls:C0011847,3,3,1535
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,1634,DCN,1634,DCN,P07585,decorin,Extracellular matrix organization; Metabolism,extracellular matrix protein; receptor,1634,DCN,8.51E-04,8.51E-04,umls:C0011847,3,1634,umls:C0011847,1634,3,umls:C0011847,3,3,1634
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,1728,NQO1,1728,NQO1,P15559,"NAD(P)H dehydrogenase, quinone 1",Metabolism,null,1728,NQO1,8.51E-04,8.51E-04,umls:C0011847,3,1728,umls:C0011847,1728,3,umls:C0011847,3,3,1728
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,2152,F3,2152,F3,P13726,"coagulation factor III (thromboplastin, tissue factor)",Hemostasis,defense/immunity protein; receptor,2152,F3,8.51E-04,8.51E-04,umls:C0011847,3,2152,umls:C0011847,2152,3,umls:C0011847,3,3,2152
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,2247,FGF2,2247,FGF2,P09038,fibroblast growth factor 2 (basic),Developmental Biology; Immune System; Extracellular matrix organization; Signal Transduction,signaling molecule,2247,FGF2,8.51E-04,8.51E-04,umls:C0011847,3,2247,umls:C0011847,2247,3,umls:C0011847,3,3,2247
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,2395,FXN,2395,FXN,Q16595,frataxin,Metabolism of proteins; Metabolism,kinase; transferase; transporter,2395,FXN,8.51E-04,8.51E-04,umls:C0011847,3,2395,umls:C0011847,2395,3,umls:C0011847,3,3,2395
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,2538,G6PC,2538,G6PC,P35575,"glucose-6-phosphatase, catalytic subunit",Transmembrane transport of small molecules; Metabolism,hydrolase; phosphatase,2538,G6PC,8.51E-04,8.51E-04,umls:C0011847,3,2538,umls:C0011847,2538,3,umls:C0011847,3,3,2538
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,2690,GHR,2690,GHR,P10912,growth hormone receptor,Signal Transduction; Immune System,defense/immunity protein; receptor; signaling molecule,2690,GHR,8.51E-04,8.51E-04,umls:C0011847,3,2690,umls:C0011847,2690,3,umls:C0011847,3,3,2690
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,2806,GOT2,2806,GOT2,P00505,"glutamic-oxaloacetic transaminase 2, mitochondrial",Metabolism,transferase,2806,GOT2,8.51E-04,8.51E-04,umls:C0011847,3,2806,umls:C0011847,2806,3,umls:C0011847,3,3,2806
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,2876,GPX1,2876,GPX1,P07203,glutathione peroxidase 1,Cellular responses to stress; Metabolism,oxidoreductase,2876,GPX1,8.51E-04,8.51E-04,umls:C0011847,3,2876,umls:C0011847,2876,3,umls:C0011847,3,3,2876
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3075,CFH,3075,CFH,P08603,complement factor H,Immune System,cell adhesion molecule; defense/immunity protein; hydrolase; protease; receptor; transfer/carrier protein,3075,CFH,8.51E-04,8.51E-04,umls:C0011847,3,3075,umls:C0011847,3075,3,umls:C0011847,3,3,3075
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3146,HMGB1,3146,HMGB1,P09429,high mobility group box 1,Immune System; Programmed Cell Death,nucleic acid binding; signaling molecule; transcription factor,3146,HMGB1,8.51E-04,8.51E-04,umls:C0011847,3,3146,umls:C0011847,3146,3,umls:C0011847,3,3,3146
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3159,HMGA1,3159,HMGA1,P17096,high mobility group AT-hook 1,Cellular responses to stress,nucleic acid binding,3159,HMGA1,8.51E-04,8.51E-04,umls:C0011847,3,3159,umls:C0011847,3159,3,umls:C0011847,3,3,3159
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3170,FOXA2,3170,FOXA2,Q9Y261,forkhead box A2,null,nucleic acid binding; transcription factor,3170,FOXA2,8.51E-04,8.51E-04,umls:C0011847,3,3170,umls:C0011847,3170,3,umls:C0011847,3,3,3170
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3267,AGFG1,3267,AGFG1,P52594,ArfGAP with FG repeats 1,null,enzyme modulator; nucleic acid binding,3267,AGFG1,8.51E-04,8.51E-04,umls:C0011847,3,3267,umls:C0011847,3267,3,umls:C0011847,3,3,3267
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3406,IDDM7,3406,IDDM7,null,insulin-dependent diabetes mellitus 7,null,null,3406,IDDM7,8.51E-04,8.51E-04,umls:C0011847,3,3406,umls:C0011847,3406,3,umls:C0011847,3,3,3406
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3486,IGFBP3,3486,IGFBP3,P17936,insulin-like growth factor binding protein 3,Metabolism of proteins,null,3486,IGFBP3,8.51E-04,8.51E-04,umls:C0011847,3,3486,umls:C0011847,3486,3,umls:C0011847,3,3,3486
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3576,CXCL8,3576,CXCL8,P10145,chemokine (C-X-C motif) ligand 8,Metabolism of proteins; Cellular responses to stress; Signal Transduction,signaling molecule,3576,CXCL8,8.51E-04,8.51E-04,umls:C0011847,3,3576,umls:C0011847,3576,3,umls:C0011847,3,3,3576
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3636,INPPL1,3636,INPPL1,O15357,inositol polyphosphate phosphatase-like 1,Immune System; Metabolism,hydrolase; phosphatase,3636,INPPL1,8.51E-04,8.51E-04,umls:C0011847,3,3636,umls:C0011847,3636,3,umls:C0011847,3,3,3636
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3804,KIR2DL3,3804,KIR2DL3,P43628;P43631;Q8N743,"killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 3",Immune System,defense/immunity protein; receptor; signaling molecule,3804,KIR2DL3,8.51E-04,8.51E-04,umls:C0011847,3,3804,umls:C0011847,3804,3,umls:C0011847,3,3,3804
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3816,KLK1,3816,KLK1,P06870,kallikrein 1,Metabolism of proteins,hydrolase; protease,3816,KLK1,8.51E-04,8.51E-04,umls:C0011847,3,3816,umls:C0011847,3816,3,umls:C0011847,3,3,3816
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,3958,LGALS3,3958,LGALS3,P17931,"lectin, galactoside-binding, soluble, 3",Immune System,cell adhesion molecule; signaling molecule,3958,LGALS3,8.51E-04,8.51E-04,umls:C0011847,3,3958,umls:C0011847,3958,3,umls:C0011847,3,3,3958
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4153,MBL2,4153,MBL2,P11226,"mannose-binding lectin (protein C) 2, soluble",Immune System,defense/immunity protein,4153,MBL2,8.51E-04,8.51E-04,umls:C0011847,3,4153,umls:C0011847,4153,3,umls:C0011847,3,3,4153
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4217,MAP3K5,4217,MAP3K5,Q99683,mitogen-activated protein kinase kinase kinase 5,null,kinase; transferase,4217,MAP3K5,8.51E-04,8.51E-04,umls:C0011847,3,4217,umls:C0011847,4217,3,umls:C0011847,3,3,4217
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4312,MMP1,4312,MMP1,P03956,matrix metallopeptidase 1 (interstitial collagenase),Hemostasis; Metabolism of proteins; Extracellular matrix organization,extracellular matrix protein; hydrolase; protease,4312,MMP1,8.51E-04,8.51E-04,umls:C0011847,3,4312,umls:C0011847,4312,3,umls:C0011847,3,3,4312
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,4627,MYH9,4627,MYH9,P35579,"myosin, heavy chain 9, non-muscle",Developmental Biology; Immune System,cell junction protein; cytoskeletal protein; enzyme modulator,4627,MYH9,8.51E-04,8.51E-04,umls:C0011847,3,4627,umls:C0011847,4627,3,umls:C0011847,3,3,4627
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5047,PAEP,5047,PAEP,P09466,progestagen-associated endometrial protein,null,isomerase; transfer/carrier protein,5047,PAEP,8.51E-04,8.51E-04,umls:C0011847,3,5047,umls:C0011847,5047,3,umls:C0011847,3,3,5047
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5106,PCK2,5106,PCK2,Q16822,phosphoenolpyruvate carboxykinase 2 (mitochondrial),Metabolism,lyase,5106,PCK2,8.51E-04,8.51E-04,umls:C0011847,3,5106,umls:C0011847,5106,3,umls:C0011847,3,3,5106
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5236,PGM1,5236,PGM1,P36871,phosphoglucomutase 1,null,isomerase; transferase,5236,PGM1,8.51E-04,8.51E-04,umls:C0011847,3,5236,umls:C0011847,5236,3,umls:C0011847,3,3,5236
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5467,PPARD,5467,PPARD,Q03181,peroxisome proliferator-activated receptor delta,Signal Transduction; Gene Expression; Metabolism,nucleic acid binding; receptor; transcription factor,5467,PPARD,8.51E-04,8.51E-04,umls:C0011847,3,5467,umls:C0011847,5467,3,umls:C0011847,3,3,5467
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,5562,PRKAA1,5562,PRKAA1,Q13131,"protein kinase, AMP-activated, alpha 1 catalytic subunit",Signal Transduction,kinase; transferase,5562,PRKAA1,8.51E-04,8.51E-04,umls:C0011847,3,5562,umls:C0011847,5562,3,umls:C0011847,3,3,5562
